0, 0, 17.9093021228, 17.9093021228, 0, 0.0
0, 1, 17.4064227304, 17.6578624266, 0, 0.0
0, 2, 17.1287782996, 17.4815010509, 0, 0.0
0, 3, 17.1139827571, 17.3896214775, 0, 0.0
0, 4, 15.6536107652, 17.042419335, 0, 0.0
0, 5, 14.5373046739, 16.6249002248, 0, 0.0
0, 6, 14.9151126728, 16.3806448603, 0, 0.0
0, 7, 15.558193926, 16.2778384935, 0, 0.0
0, 8, 14.5521379018, 16.0860939833, 0, 0.0
0, 9, 15.9616615612, 16.0736507411, 0, 0.0
0, 10, 13.9152028284, 15.8774282036, 0, 0.0
0, 11, 15.2800785789, 15.8276490682, 0, 0.0
0, 12, 12.9178581921, 15.6038190008, 0, 0.0
0, 13, 13.345984853, 15.4425451331, 0, 0.0
